# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Oct 16 07:48:29 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
#
pl_name,pl_orbper,pl_rade,pl_bmasse,pl_bmassprov,pl_dens
Kepler-319 d,31.78192500000,2.29000000,5.86000000,M-R relationship,2.680000
Kepler-32 b,5.90124000000,2.20000000,1303.00000000,Mass,0.460000
Kepler-32 c,8.75220000000,2.00000000,158.90000000,Mass,0.330000
Kepler-32 d,22.78020000000,2.70000000,67.48150000,Mass,0.520000
Kepler-32 e,2.89600000000,1.50000000,4.08181000,Mass,0.091000
Kepler-32 f,0.74296000000,0.82000000,969.22800000,Mass,1.500000
Kepler-320 b,8.37155400000,1.14000000,1.55000000,M-R relationship,5.750000
Kepler-320 c,17.93493700000,1.37000000,2.45000000,M-R relationship,5.240000
Kepler-321 b,4.91537900000,1.77000000,3.78000000,M-R relationship,3.750000
Kepler-321 c,13.09392100000,2.32000000,5.99000000,M-R relationship,2.640000
Kepler-322 b,1.65388800000,1.01000000,1.01000000,M-R relationship,5.390000
Kepler-322 c,4.33723400000,1.67000000,3.43000000,M-R relationship,4.050000
Kepler-323 b,1.67832800000,1.38100000,3.90000000,Mass,8.200000
Kepler-323 c,3.55382290000,1.57000000,6.80000000,Mass,9.600000
Kepler-324 b,4.38531500000,1.14000000,2414.40000000,Mass,3.000000
Kepler-324 c,51.80561200000,3.15000000,6.20000000,Mass,1.730000
Kepler-324 e,13.97939968000,2.03862444,235.01400000,Mass,0.160000
Kepler-325 b,4.54443900000,2.91000000,8.80000000,M-R relationship,1.960000
Kepler-325 c,12.76217200000,2.54000000,6.99000000,M-R relationship,2.340000
Kepler-325 d,38.71518500000,2.79000000,8.20000000,M-R relationship,2.070000
Kepler-326 b,2.24832900000,1.52000000,44.60000000,Mass,69.800000
Kepler-326 c,4.58035800000,1.40000000,17.40000000,Mass,34.800000
Kepler-326 d,6.76688800000,1.21000000,6.90000000,Mass,21.400000
Kepler-327 b,2.54957500000,1.11000000,1.41000000,M-R relationship,5.670000
Kepler-327 c,5.21233300000,1.03000000,20.30000000,Mass,102.000000
Kepler-327 d,13.96945700000,1.73000000,3.64000000,M-R relationship,3.860000
Kepler-328 b,34.92100000000,2.30000000,28.50000000,Mass,7.800000
Kepler-328 c,71.31200000000,5.40000000,39.40000000,Mass,0.600000
Kepler-329 b,7.41639700000,1.40000000,2.54000000,M-R relationship,5.090000
Kepler-329 c,18.68473700000,1.93000000,4.38000000,M-R relationship,3.350000
Kepler-33 b,5.66793000000,1.74000000,3.68000000,M-R relationship,3.840000
Kepler-33 c,13.17562000000,3.20000000,0.39000000,Mass,0.130000
Kepler-33 d,21.77596000000,5.35000000,3.91000000,Mass,0.250000
Kepler-33 e,31.78440000000,4.02000000,5.57000000,Mass,0.800000
Kepler-33 f,41.02902000000,4.46000000,9.60000000,Mass,0.900000
Kepler-330 b,8.25978000000,1.35000000,2.39000000,M-R relationship,5.340000
Kepler-330 c,15.95538700000,1.95000000,4.46000000,M-R relationship,3.310000
Kepler-331 b,8.45749600000,1.82000000,3.97000000,M-R relationship,3.620000
Kepler-331 c,17.28111000000,1.84000000,4.04000000,M-R relationship,3.560000
Kepler-331 d,32.13432800000,1.64000000,3.33000000,M-R relationship,4.150000
Kepler-332 b,7.62632400000,1.17000000,1.71000000,M-R relationship,5.870000
Kepler-332 c,15.99562200000,1.09000000,1.32000000,M-R relationship,5.600000
Kepler-332 d,34.21154000000,1.18000000,1.76000000,M-R relationship,5.890000
Kepler-333 b,12.55115800000,1.32000000,28.20000000,Mass,67.400000
Kepler-333 c,24.08821000000,1.11000000,1.41000000,M-R relationship,5.670000
Kepler-334 b,5.47031900000,1.12000000,1.46000000,M-R relationship,5.710000
Kepler-334 c,12.75800500000,1.43000000,2.63000000,M-R relationship,4.940000
Kepler-334 d,25.09849000000,1.41000000,2.57000000,M-R relationship,5.040000
Kepler-335 b,6.56233100000,3.39000000,11.40000000,M-R relationship,1.610000
Kepler-335 c,67.84446900000,3.07000000,9.64000000,M-R relationship,1.830000
Kepler-336 b,2.02482300000,1.02000000,1.04000000,M-R relationship,5.390000
Kepler-336 c,9.60000100000,2.10000000,5.06000000,M-R relationship,3.000000
Kepler-336 d,20.67877200000,2.37000000,6.21000000,M-R relationship,2.560000
Kepler-337 b,3.29278100000,1.54000000,2.99000000,M-R relationship,4.500000
Kepler-337 c,9.69320100000,2.05000000,4.86000000,M-R relationship,3.100000
Kepler-338 b,13.72697600000,2.44000000,30.60000000,Mass,11.600000
Kepler-338 c,24.31085600000,2.34000000,6.08000000,M-R relationship,2.610000
Kepler-338 d,44.43101400000,3.00000000,9.27000000,M-R relationship,1.890000
Kepler-338 e,9.34100000000,1.56000000,8.50000000,Mass,12.300000
Kepler-339 b,4.97765600000,1.42000000,2.60000000,M-R relationship,4.990000
Kepler-339 c,6.98805500000,1.15000000,7.30000000,Mass,26.400000
Kepler-339 d,10.55834500000,1.17000000,14.70000000,Mass,50.400000
Kepler-34 b,288.82200000000,8.56400000,69.92000000,Mass,0.613000
Kepler-340 b,14.84438700000,2.53000000,6.94000000,M-R relationship,2.350000
Kepler-340 c,22.82466900000,3.37000000,11.30000000,M-R relationship,1.620000
Kepler-341 b,5.19552800000,1.18000000,1.76000000,M-R relationship,5.890000
Kepler-341 c,8.01041000000,1.70000000,3.53000000,M-R relationship,3.950000
Kepler-341 d,27.66631300000,1.85000000,4.08000000,M-R relationship,3.540000
Kepler-341 e,42.47326900000,1.99000000,4.62000000,M-R relationship,3.220000
Kepler-342 b,15.17031800000,2.25000000,5.69000000,M-R relationship,2.740000
Kepler-342 c,26.23413800000,1.96000000,4.50000000,M-R relationship,3.280000
Kepler-342 d,39.45935700000,2.49000000,6.76000000,M-R relationship,2.410000
Kepler-342 e,1.64422461300,0.88000000,0.61500000,M-R relationship,4.960000
Kepler-343 b,8.96855000000,2.41000000,6.39000000,M-R relationship,2.510000
Kepler-343 c,23.22182000000,2.02000000,4.74000000,M-R relationship,3.160000
Kepler-344 b,21.96394500000,2.61000000,7.32000000,M-R relationship,2.260000
Kepler-344 c,125.59680900000,2.95000000,9.01000000,M-R relationship,1.930000
Kepler-345 b,7.41556300000,0.74000000,0.48000000,Mass,4.800000
Kepler-345 c,9.38742700000,1.20000000,2.20000000,Mass,1.220000
Kepler-346 b,6.51112700000,2.66000000,7.56000000,M-R relationship,2.210000
Kepler-346 c,23.85154900000,3.07000000,9.64000000,M-R relationship,1.830000
Kepler-347 b,12.79836000000,1.97000000,4.54000000,M-R relationship,3.260000
Kepler-347 c,27.32087100000,1.75000000,3.71000000,M-R relationship,3.800000
Kepler-347 d,85.51734400000,3.04000000,9.48000000,M-R relationship,1.850000
Kepler-348 b,7.05677000000,1.52000000,2.92000000,M-R relationship,4.570000
Kepler-348 c,17.26542700000,1.33000000,2.33000000,M-R relationship,5.440000
Kepler-349 b,5.92977800000,1.90000000,94.50000000,Mass,75.700000
Kepler-349 c,12.24762900000,1.96000000,4.50000000,M-R relationship,3.280000
Kepler-35 b,131.45800000000,8.16000000,40.36300000,Mass,0.410000
Kepler-350 b,11.18956200000,1.85000000,16.90000000,Mass,4.900000
Kepler-350 c,17.84900000000,3.10000000,6.10000000,Mass,0.350000
Kepler-350 d,26.13600000000,2.80000000,14.90000000,Mass,2.690000
Kepler-351 b,37.05491900000,3.06000000,4.80000000,Mass,0.921000
Kepler-351 c,57.24809000000,3.19000000,11.10000000,Mass,1.880000
Kepler-351 d,142.54424700000,2.72000000,7.85000000,M-R relationship,2.140000
Kepler-352 b,10.05537000000,0.86000000,0.56600000,M-R relationship,4.890000
Kepler-352 c,16.33299500000,1.24000000,2.07000000,M-R relationship,5.970000
Kepler-352 d,6.88727998700,0.80628032,0.44900000,M-R relationship,4.710000
Kepler-353 b,5.79527800000,0.89000000,0.64000000,M-R relationship,4.990000
Kepler-353 c,8.41089400000,1.38000000,2.48000000,M-R relationship,5.190000
Kepler-354 b,5.47666000000,1.84000000,4.04000000,M-R relationship,3.560000
Kepler-354 c,16.93440200000,1.31000000,2.27000000,M-R relationship,5.550000
Kepler-354 d,24.20984200000,1.24000000,2.07000000,M-R relationship,5.970000
Kepler-355 b,11.03189000000,1.46000000,2.73000000,M-R relationship,4.820000
Kepler-355 c,25.76229400000,2.71000000,7.80000000,M-R relationship,2.150000
Kepler-356 b,4.61269600000,1.57000000,3.09000000,M-R relationship,4.390000
Kepler-356 c,13.12163200000,1.81000000,3.93000000,M-R relationship,3.640000
Kepler-357 b,6.47543400000,1.84000000,4.04000000,M-R relationship,3.560000
Kepler-357 c,16.85837000000,2.67000000,7.61000000,M-R relationship,2.200000
Kepler-357 d,49.49987500000,3.43000000,11.60000000,M-R relationship,1.580000
Kepler-358 b,34.06046700000,2.72000000,7.85000000,M-R relationship,2.140000
Kepler-358 c,83.48836900000,2.85000000,8.50000000,M-R relationship,2.020000
Kepler-359 b,25.56322200000,3.53000000,12.20000000,M-R relationship,1.520000
Kepler-359 c,57.68802000000,4.30000000,2.90000000,Mass,0.100000
Kepler-359 d,77.09569100000,4.01000000,2.70000000,Mass,0.100000
Kepler-36 b,13.86825000000,1.49800000,3.83000000,Mass,6.260000
Kepler-36 c,16.21865000000,3.67900000,7.13000000,Mass,0.787000
Kepler-360 b,3.28967200000,1.65000000,3.36000000,M-R relationship,4.110000
Kepler-360 c,7.18643400000,2.10000000,5.06000000,M-R relationship,3.000000
Kepler-361 b,8.48661600000,1.45000000,2.70000000,M-R relationship,4.870000
Kepler-361 c,55.18802300000,2.52000000,6.90000000,M-R relationship,2.370000
Kepler-362 b,10.32718600000,0.88000000,0.61500000,M-R relationship,4.960000
Kepler-362 c,37.86628100000,1.45000000,2.70000000,M-R relationship,4.870000
Kepler-363 b,3.61456800000,1.16000000,1.65000000,M-R relationship,5.810000
Kepler-363 c,7.54242700000,1.69000000,66.40000000,Mass,75.600000
Kepler-363 d,11.93212500000,2.05000000,4.86000000,M-R relationship,3.100000
Kepler-364 b,25.74571800000,1.55000000,3.02000000,M-R relationship,4.460000
Kepler-364 c,59.98062700000,2.15000000,5.27000000,M-R relationship,2.910000
Kepler-365 b,10.66490300000,2.04000000,4.82000000,M-R relationship,3.120000
Kepler-365 c,17.78412900000,1.64000000,3.33000000,M-R relationship,4.150000
Kepler-366 b,3.28195900000,1.46000000,2.73000000,M-R relationship,4.820000
Kepler-366 c,12.51616000000,1.79000000,3.86000000,M-R relationship,3.700000
Kepler-367 b,37.81572400000,1.30000000,2.24000000,M-R relationship,5.600000
Kepler-367 c,53.57863700000,1.20000000,1.87000000,M-R relationship,5.950000
Kepler-368 b,26.84768000000,3.26000000,10.70000000,M-R relationship,1.700000
Kepler-368 c,72.37933400000,3.88000000,14.30000000,M-R relationship,1.350000
Kepler-369 b,2.73275600000,1.13000000,1.51000000,M-R relationship,5.750000
Kepler-369 c,14.87157200000,1.41000000,2.57000000,M-R relationship,5.040000
Kepler-37 b,13.36702000000,0.30980000,0.79000000,Mass,140.000000
Kepler-37 c,21.30184800000,0.75500000,1.30000000,Mass,15.000000
Kepler-37 d,39.79226220000,2.03000000,2.00000000,Mass,1.300000
Kepler-37 e,51.19600000000,0.37000000,8.10000000,Msini,879.000000
Kepler-370 b,4.57953000000,1.59000000,3.15000000,M-R relationship,4.310000
Kepler-370 c,19.02293000000,1.91000000,4.31000000,M-R relationship,3.400000
Kepler-371 b,34.76327800000,1.89000000,4.23000000,M-R relationship,3.440000
Kepler-371 c,67.96801500000,1.78000000,3.82000000,M-R relationship,3.720000
Kepler-372 b,6.84969200000,1.36000000,2.42000000,M-R relationship,5.290000
Kepler-372 c,20.05376300000,2.09000000,5.02000000,M-R relationship,3.020000
Kepler-372 d,30.09256800000,1.69000000,3.50000000,M-R relationship,3.980000
Kepler-373 b,5.53530900000,1.36000000,2.42000000,M-R relationship,5.290000
Kepler-373 c,16.72594800000,1.24000000,2.07000000,M-R relationship,5.970000
Kepler-374 b,1.89780600000,1.03000000,1.08000000,M-R relationship,5.430000
Kepler-374 c,3.28280700000,1.10000000,1.37000000,M-R relationship,5.660000
Kepler-374 d,5.02821900000,1.31000000,2.27000000,M-R relationship,5.550000
Kepler-375 b,12.12593400000,1.45000000,2.70000000,M-R relationship,4.870000
Kepler-375 c,19.98632600000,2.65000000,7.51000000,M-R relationship,2.220000
Kepler-376 b,4.92019900000,1.07000000,1.24000000,M-R relationship,5.560000
Kepler-376 c,14.17232700000,1.79000000,3.86000000,M-R relationship,3.700000
Kepler-377 b,12.50952900000,1.39000000,2.51000000,M-R relationship,5.140000
Kepler-377 c,27.01497600000,2.06000000,4.90000000,M-R relationship,3.080000
Kepler-378 b,16.09236100000,0.75000000,0.34700000,M-R relationship,4.520000
Kepler-378 c,28.90600900000,0.70000000,0.27100000,M-R relationship,4.340000
Kepler-379 b,20.09838000000,1.66000000,3.39000000,M-R relationship,4.070000
Kepler-379 c,62.78469700000,2.29000000,5.86000000,M-R relationship,2.680000
Kepler-38 b,105.59900000000,4.30000000,122.00000000,Mass,
Kepler-380 b,3.93082100000,1.19000000,1.81000000,M-R relationship,5.900000
Kepler-380 c,7.63000400000,1.27000000,2.15000000,M-R relationship,5.770000
Kepler-381 b,5.62902100000,0.99000000,0.93700000,M-R relationship,5.310000
Kepler-381 c,13.39163500000,1.12000000,1.46000000,M-R relationship,5.710000
Kepler-381 d,8.25629997300,1.06678650,1.23000000,M-R relationship,5.570000
Kepler-382 b,5.26215500000,1.32000000,2.30000000,M-R relationship,5.500000
Kepler-382 c,12.16270100000,1.59000000,3.15000000,M-R relationship,4.310000
Kepler-383 b,12.90453200000,1.32000000,2.30000000,M-R relationship,5.500000
Kepler-383 c,31.20075100000,1.24000000,2.07000000,M-R relationship,5.970000
Kepler-384 b,22.59705300000,1.12000000,1.46000000,M-R relationship,5.710000
Kepler-384 c,45.34826900000,1.13000000,1.51000000,M-R relationship,5.750000
Kepler-385 b,10.04368600000,2.73000000,12.80000000,Mass,3.460000
Kepler-385 c,15.16316100000,3.04000000,13.20000000,Mass,2.580000
Kepler-385 d,56.41590000000,2.61864480,7.36000000,M-R relationship,2.250000
Kepler-386 b,12.31043000000,1.39000000,2.51000000,M-R relationship,5.140000
Kepler-386 c,25.19345800000,1.58000000,3.12000000,M-R relationship,4.350000
Kepler-387 b,6.79163600000,1.03000000,1.08000000,M-R relationship,5.430000
Kepler-387 c,11.83754900000,0.89000000,0.64000000,M-R relationship,4.990000
Kepler-388 b,3.17331500000,0.81000000,0.45700000,M-R relationship,4.730000
Kepler-388 c,13.29700400000,0.86000000,0.56600000,M-R relationship,4.890000
Kepler-389 b,3.24410700000,1.51000000,2.89000000,M-R relationship,4.610000
Kepler-389 c,14.51143000000,1.46000000,2.73000000,M-R relationship,4.820000
Kepler-39 b,21.08721000000,13.90000000,6388.10000000,Mass,13.000000
Kepler-390 b,6.73808800000,0.82000000,0.47700000,M-R relationship,4.750000
Kepler-390 c,13.06002200000,0.79000000,0.41800000,M-R relationship,4.660000
Kepler-391 b,7.41750000000,2.50000000,1100.00000000,Mass,380.000000
Kepler-391 c,20.50100000000,2.88000000,450.00000000,Mass,400.000000
Kepler-392 b,5.34185300000,1.00000000,0.97200000,M-R relationship,5.340000
Kepler-392 c,10.42311800000,1.10000000,1.37000000,M-R relationship,5.660000
Kepler-393 b,9.18241700000,1.29000000,2.21000000,M-R relationship,5.660000
Kepler-393 c,14.61361200000,1.33000000,2.33000000,M-R relationship,5.440000
Kepler-394 b,8.00501300000,1.60000000,3.19000000,M-R relationship,4.280000
Kepler-394 c,12.13068600000,1.66000000,3.39000000,M-R relationship,4.070000
Kepler-394 d,5.61358022700,1.50066814,2.86000000,M-R relationship,4.650000
Kepler-395 b,7.05434600000,1.03000000,1.08000000,M-R relationship,5.430000
Kepler-395 c,34.98926200000,1.32000000,2.30000000,M-R relationship,5.500000
Kepler-396 b,42.99400000000,3.50000000,75.50000000,Mass,9.680000
Kepler-396 c,88.50500000000,5.30000000,17.90000000,Mass,0.661000
Kepler-397 b,22.25094900000,2.46000000,6.62000000,M-R relationship,2.440000
Kepler-397 c,135.49852700000,6.18000000,31.60000000,M-R relationship,0.736000
Kepler-398 b,4.08142300000,0.93000000,0.74900000,M-R relationship,5.120000
Kepler-398 c,11.41941200000,1.01000000,1.01000000,M-R relationship,5.390000
Kepler-398 d,6.83437001000,0.88000000,0.61500000,M-R relationship,4.960000
Kepler-399 b,14.42528100000,0.96000000,0.84000000,M-R relationship,5.220000
Kepler-399 c,26.67569000000,1.43000000,2.63000000,M-R relationship,4.940000
Kepler-399 d,58.03461600000,1.89000000,4.23000000,M-R relationship,3.440000
Kepler-4 b,3.21346000000,4.00200000,24.47200000,Mass,1.910000
Kepler-40 b,6.87349000000,13.11000000,699.20000000,Mass,1.680000
Kepler-400 b,9.02438900000,1.65000000,3.36000000,M-R relationship,4.110000
Kepler-400 c,17.34082400000,1.49000000,2.83000000,M-R relationship,4.700000
Kepler-401 b,14.38303500000,1.71000000,3.57000000,M-R relationship,3.920000
Kepler-401 c,47.31821800000,2.15000000,5.27000000,M-R relationship,2.910000
Kepler-401 d,184.25640500000,2.27000000,5.77000000,M-R relationship,2.710000
Kepler-402 b,4.02875100000,1.22000000,1.98000000,M-R relationship,5.990000
Kepler-402 c,6.12482100000,1.56000000,3.05000000,M-R relationship,4.410000
Kepler-402 d,8.92109900000,1.38000000,2.48000000,M-R relationship,5.190000
Kepler-402 e,11.24286100000,1.46000000,2.73000000,M-R relationship,4.820000
Kepler-403 b,7.03146200000,1.25000000,2.10000000,M-R relationship,5.910000
Kepler-403 c,54.28074900000,1.75000000,3.71000000,M-R relationship,3.800000
Kepler-403 d,13.61159129000,1.42000000,2.60000000,M-R relationship,4.990000
Kepler-404 b,11.82985100000,1.27000000,2.15000000,M-R relationship,5.770000
Kepler-404 c,14.75116600000,1.72000000,3.61000000,M-R relationship,3.900000
Kepler-405 b,10.61383900000,2.08000000,4.98000000,M-R relationship,3.040000
Kepler-405 c,29.72668200000,4.66000000,19.60000000,M-R relationship,1.060000
Kepler-406 b,2.42629000000,1.43000000,6.35000000,Mass,11.820000
Kepler-406 c,4.62332000000,0.85000000,2.71000000,Mass,24.390000
Kepler-407 b,0.66931240000,1.19000000,1.93000000,Mass,5.876579
Kepler-407 c,3000.00000000000,12.30000000,4000.00000000,Mass,11.800000
Kepler-408 b,2.46502000000,0.82000000,5.00000000,Mass,
Kepler-409 b,68.95832160000,1.19900000,6.00000000,Mass,19.000000
Kepler-41 b,1.85555820000,14.46000000,177.98000000,Mass,0.330000
Kepler-410 A b,17.83364800000,2.83800000,8.44000000,M-R relationship,2.030000
Kepler-411 b,3.00515600000,2.40100000,25.60000000,Mass,10.300000
Kepler-411 c,7.83443500000,4.42100000,26.40000000,Mass,1.700000
Kepler-411 d,58.02035000000,3.31900000,15.20000000,Mass,2.300000
Kepler-411 e,31.50972800000,3.28000000,10.80000000,Mass,1.680000
Kepler-412 b,1.72086040000,15.03126900,299.07803000,Mass,0.520000
Kepler-413 b,66.26200000000,4.34700000,67.00000000,Mass,3.200000
Kepler-414 b,4.70000000000,1.71000000,3.50000000,Mass,3.850000
Kepler-414 c,7.17100000000,3.01000000,29.90000000,Mass,6.020000
Kepler-415 b,4.17600000000,1.21000000,119.90000000,Mass,372.000000
Kepler-415 c,8.70800000000,2.01000000,4.70000000,M-R relationship,3.180000
Kepler-416 b,6.31900000000,2.48000000,58.20000000,Mass,21.000000
Kepler-416 c,12.20900000000,2.35200000,6.13000000,M-R relationship,2.590000
Kepler-416 d,3.07644709000,1.61000000,3.22000000,M-R relationship,4.240000
Kepler-417 b,12.33100000000,2.31000000,11.00000000,Mass,4.900000
Kepler-417 c,15.94300000000,2.69000000,7.70000000,M-R relationship,2.170000
Kepler-418 b,86.67856000000,13.45000000,349.61124770,Mass,
Kepler-418 c,12.21829987000,5.22108654,23.70000000,M-R relationship,0.915000
Kepler-419 b,69.75460000000,10.80000000,794.50000000,Mass,3.500000
Kepler-419 c,675.47000000000,12.60000000,2320.10000000,Mass,6.370000
Kepler-42 b,1.21376720000,0.78000000,0.70594400,Mass,0.150000
Kepler-42 c,0.45328509000,0.73000000,60.33700000,Mass,98.000000
Kepler-42 d,1.86516900000,0.57000000,0.35778500,Mass,0.550000
Kepler-421 b,704.19840000000,4.16000000,16.10000000,M-R relationship,1.230000
Kepler-422 b,7.89144830000,12.89000000,136.66000000,Mass,0.380000
Kepler-423 b,2.68432850000,13.36100000,189.10100000,Mass,0.459000
Kepler-424 b,3.31186440000,9.98000000,327.35000000,Mass,1.940000
Kepler-424 c,223.30000000000,12.70000000,2215.18000000,Msini,5.940000
Kepler-425 b,3.79701816000,10.96200000,79.45000000,Mass,0.270000
Kepler-426 b,3.21751883000,12.22000000,108.06000000,Mass,0.260000
Kepler-427 b,10.29099400000,13.79000000,92.17000000,Mass,0.160000
Kepler-428 b,3.52563254000,12.11000000,403.63000000,Mass,1.020000
Kepler-43 b,3.02409490000,13.66377100,1026.59090000,Mass,5.000000
Kepler-430 b,35.96800000000,3.25000000,10.60000000,M-R relationship,1.700000
Kepler-430 c,110.97900000000,1.75000000,3.71000000,M-R relationship,3.800000
